State,Category,Sub-Category1,Sub-Category2,Sub-Category 3,Sub-Category 4,Display Names,2010,2011,2012
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),5. Housing,Dev.Exp-Housing,Dev.Exp-Housing,5581.4,4623.6,7149
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),6. Urban Development,Dev.Exp-Urb.Dev.,Dev.Exp-Urb.Dev.,48833.5,43127.6,60939.4
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),"7. Welfare of Scheduled Castes, Scheduled Tribes and Other Backward Classes",Dev.Exp-SC Welfare,Dev.Exp-SC Welfare,12667.1,15139.8,20371
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),8. Labour and Labour Welfare,Dev.Exp-Labor,Dev.Exp-Labor,4080.3,4390.6,5096.8
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),9. Social Security and Welfare,Dev.Exp-Social Security,Dev.Exp-Social Security,5554.2,5202.1,6815.1
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),10. Nutrition,Dev.Exp-Nutrition,Dev.Exp-Nutrition,13387.1,16594.8,18392.3
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),11. Relief on account of Natural Calamities,Dev.Exp-Natural Calamities,Dev.Exp-Natural Calamities,5187.5,3950.1,5841.9
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),12. Others*,Dev.Exp-Others,Dev.Exp-Others,1291.2,1602,2021.7
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),,economic Services,economic Services,137126.7,136016.6,158145
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),1. Agriculture and Allied Activities (i to xii),Dev-agriculture,Dev-agriculture,27372,29327.6,36058.2
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),2. Rural Development,Dev-rural,Dev-rural,20586.7,15482.6,20228.2
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),3. Special Area Programmes,Dev-special,Dev-special,447.4,NA,NA
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),4. Irrigation and Flood Control,Dev-irrigation,Dev-irrigation,9156.4,9875.5,11086.7
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),5. Energy,Dev-energy,Dev-energy,31463.3,33569.2,37247.6
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),6. Industry and Minerals (i to iii),Dev-industry,Dev-industry,8952.4,8099.9,11587.3
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),7. Transport and Communications (i + ii),Dev-transport,Dev-transport,31644.2,32131.7,34223.1
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),"8. Science, Technology and Environment",Dev-science,Dev-science,1333.2,1212.5,2066.1
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),9. General Economic Services (i to iv),Dev-general,Dev-general,6171,5673.3,5046.1
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),II. NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F),,,Non-Dev.,Non-Dev.,198404.7,217295.6,277639
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),II. NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F),A. Organs of State,,Non-Dev.-Organs of state,Non-Dev.-Organs of state,4820.6,6602.3,8379.2
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),II. NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F),B. Fiscal Services (i + ii),,Non-Dev.-Fiscal,Non-Dev.-Fiscal,4120.8,4675.4,6881.2
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),II. NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F),C. Interest Payments and Servicing of Debt (1 + 2),,Non-Dev.-Debt Servicing,Non-Dev.-Debt Servicing,101273.2,112482.3,134635.2
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),II. NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F),D. Administrative Services (i to v),,Non-Dev.-Admin,Non-Dev.-Admin,29275.1,33062.7,39808.9
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),II. NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F),E. Pensions,,Non-Dev.-Pension,Non-Dev.-Pension,57794.3,59776.2,62433.5
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),II. NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F),F. Miscellaneous General Services,,Non-Dev.-Miscellaneous ,Non-Dev.-Miscellaneous ,1120.7,696.8,25501
GUJARAT,TOTAL REVENUE EXPENDITURE (I+II+III),III. Grants-in-Aid and Contributions,,,Grants.,Grants.,1852.8,1905.6,1643.3
RAJASTHAN,Total Expenditure,,,,Tot. Exp.,Tot. Exp.,2356233.2,2624379.7,2145082.4
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,,,,Tot.Cap.Disbursements,Tot.Cap.Disbursements,1907499.7,2067600.8,1522890.2
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,,,Tot.Cap.Outlay,Tot.Cap.Outlay,52506.2,82684.5,96891.8
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,,Dev.Exp,Dev.Exp,50958.3,79763.3,93092.9
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),social Services,social Services,18356,27018.8,31885.9
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),economic Services,economic Services,32602.2,52744.5,61207
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,2. Non-Development (General Services),,Non-Dev.,Non-Dev.,1547.9,2921.2,3798.9
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),,,Internal Debt,Internal Debt,28634.2,30222,42270.6
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),1.Market Loans,,Market Loans,Market Loans,13427.9,13964.8,23834.1
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),2.Loans from LIC,,Loans-LIC,Loans-LIC,1850,60.4,58.7
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),3.Loans from SBI and other Banks,,Loans-SBI,Loans-SBI,NA,NA,NA
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),4. Loans from NABARD,,Loans-NABARD,Loans-NABARD,2866.1,4060.8,5430.6
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),5. Loans from National Co-operative Development Corporation,,Loans-NCDC,Loans-NCDC,271,274.4,302.4
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),6.WMA from RBI,,WMA-RBI,WMA-RBI,NA,NA,NA
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),7.Special Securities issued to NSSF,,Securities-NSSF,Securities-NSSF,9556.9,11383.1,12353.2
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),8. Others,,Oth-Debt,Oth-Debt,662.3,478.5,291.6
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,III. Repayment of Loans to the Centre (1 to 7),,,Loan from centre,Loan from centre,4538.2,4682.7,4915.5
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,III. Repayment of Loans to the Centre (1 to 7),1. State Plan Schemes,,state plan,state plan,4334.7,4476.9,4713.3
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,III. Repayment of Loans to the Centre (1 to 7),2. Central Plan Schemes,,central plan,central plan,0.2,0.1,0.1
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,III. Repayment of Loans to the Centre (1 to 7),3. Centrally Sponsored Schemes,,centrally sponsered,centrally sponsered,140.8,143.7,146
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,III. Repayment of Loans to the Centre (1 to 7),4. Non-Plan,,non -plan,non -plan,62.5,62,56.1
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,III. Repayment of Loans to the Centre (1 to 7),5. Ways and Means Advances from Centre,,advances,advances,NA,NA,NA
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,III. Repayment of Loans to the Centre (1 to 7),6. Loans for Special Schemes,,special scheme,special scheme,NA,NA,NA
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,III. Repayment of Loans to the Centre (1 to 7),7. Others,,other centre loans,other centre loans,NA,NA,NA
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),,,state loans,state loans,2621.1,10932.6,482
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),,Dev.Purpose,Dev.Purpose,2621.1,10932.6,482
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),social Services,social Services,1789.3,371.2,35.3
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),economic Services,economic Services,831.9,10561.5,446.6
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),2. Non-Development Purposes (a + b),,State Loans-Non.Dev,State Loans-Non.Dev,NA,NA,NA
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),2. Non-Development Purposes (a + b),a) Government Servants (other than Housing),State Loans-Govt,State Loans-Govt,NA,NA,NA
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),2. Non-Development Purposes (a + b),b) Miscellaneous,State Loans-Misc.,State Loans-Misc.,NA,NA,NA
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,V. Inter-State Settlement,,,Inter-State Settlement,Inter-State Settlement,NA,NA,NA
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,VI. Contingency Fund,,,Contingency Fund,Contingency Fund,NA,NA,NA
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,"VII. State Provident Funds, etc. (1+2)",,,Tot.State PF,Tot.State PF,22893,29877.4,37468.2
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,"VII. State Provident Funds, etc. (1+2)",1. State Provident Funds,,State PF,State PF,14555.3,15751.5,16066.6
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,"VII. State Provident Funds, etc. (1+2)",2. Others,,other PF,other PF,8337.7,14125.9,21401.6
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,VIII.Reserve Funds (1 to 4),,,Reserve Funds,Reserve Funds,15069.8,17523.1,16777.1
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,VIII.Reserve Funds (1 to 4),1.Depreciation / Renewal Reserve Funds,,Depreciation,Depreciation,283.7,538.2,538.2
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,VIII.Reserve Funds (1 to 4),2. Sinking Funds,,Sinking Funds,Sinking Funds,NA,NA,NA
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,VIII.Reserve Funds (1 to 4),3. Famine Relief Fund,,Famine Relief Fund,Famine Relief Fund,NA,NA,NA
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,VIII.Reserve Funds (1 to 4),4. Others,,Other Reserves,Other Reserves,14786.1,16984.9,16238.9
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IX. Deposits and Advances (1 to 4),,,Deposits and Advances,Deposits and Advances,1067815.5,1073769.9,1208327.1
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IX. Deposits and Advances (1 to 4),1. Civil Deposits,,Civil Deposits,Civil Deposits,87371.2,97399.2,118199.2
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IX. Deposits and Advances (1 to 4),2. Deposits of Local Funds,,Deposits-Local Funds,Deposits-Local Funds,909132.9,922327.3,983852.2
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IX. Deposits and Advances (1 to 4),3. Civil Advances,,Civil Advances,Civil Advances,342.7,250.7,350.7
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IX. Deposits and Advances (1 to 4),4. Others,,Other Deposits,Other Deposits,70968.6,53792.7,105925
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,X. Suspense and Miscellaneous (1 to 4),,,Tot.Suspense,Tot.Suspense,655321.1,753618,51397.3
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,X. Suspense and Miscellaneous (1 to 4),1. Suspense,,Suspense,Suspense,498.9,1312.2,1312.2
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,X. Suspense and Miscellaneous (1 to 4),2. Cash Balance Investment Accounts,,Cash Balance,Cash Balance,654688.7,752220.7,50000
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,X. Suspense and Miscellaneous (1 to 4),3. Deposits with RBI,,Deposits-RBI,Deposits-RBI,NA,NA,NA
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,X. Suspense and Miscellaneous (1 to 4),4. Others,,Others,Others,133.4,85.1,85.1
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,XI. Appropriation to Contingency Fund,,,App.-Contingency Fund,App.-Contingency Fund,NA,NA,NA
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,XII. Remittances,,,Remittances,Remittances,58100.7,64290.5,64360.5
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),,,,Tot.Rev Exp,Tot.Rev Exp,448733.5,556778.9,622192.2
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),,,Dev.Exp,Dev.Exp,281148.4,363076.8,417268.7
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),,social Services,social Services,178952.4,231676.7,256691.9
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),"1. Education, Sports, Art and Culture",Dev.Exp-Education,Dev.Exp-Education,101817,122508.1,139950.7
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),2. Medical and Public Health,Dev.Exp-Medical,Dev.Exp-Medical,20474.4,27149.7,30904.7
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),3. Family Welfare,Dev.Exp-Family Welfare,Dev.Exp-Family Welfare,4780.3,8021.4,5913.8
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),4. Water Supply and Sanitation,Dev.Exp-Water,Dev.Exp-Water,14807.6,16721.9,17020.9
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),5. Housing,Dev.Exp-Housing,Dev.Exp-Housing,428,406.1,372.5
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),6. Urban Development,Dev.Exp-Urb.Dev.,Dev.Exp-Urb.Dev.,11518.4,16414.2,20357.2
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),"7. Welfare of Scheduled Castes, Scheduled Tribes and Other Backward Classes",Dev.Exp-SC Welfare,Dev.Exp-SC Welfare,5121.7,6820.6,7304.2
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),8. Labour and Labour Welfare,Dev.Exp-Labor,Dev.Exp-Labor,1019,1169,2282
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),9. Social Security and Welfare,Dev.Exp-Social Security,Dev.Exp-Social Security,7541.7,10462.9,11432.6
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),10. Nutrition,Dev.Exp-Nutrition,Dev.Exp-Nutrition,7723.1,11799.9,13747.9
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),11. Relief on account of Natural Calamities,Dev.Exp-Natural Calamities,Dev.Exp-Natural Calamities,3111.1,9425.4,6740.2
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),12. Others*,Dev.Exp-Others,Dev.Exp-Others,610.1,777.5,665.1
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),,economic Services,economic Services,102196,131400,160576.8
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),1. Agriculture and Allied Activities (i to xii),Dev-agriculture,Dev-agriculture,27736.7,27689,30517.1
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),2. Rural Development,Dev-rural,Dev-rural,26451.1,37845.6,44557.8
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),3. Special Area Programmes,Dev-special,Dev-special,1.4,NA,NA
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),4. Irrigation and Flood Control,Dev-irrigation,Dev-irrigation,13082.4,14548.6,15412
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),5. Energy,Dev-energy,Dev-energy,20693.1,30073.4,44453.5
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),6. Industry and Minerals (i to iii),Dev-industry,Dev-industry,1490.9,2320.1,2263.2
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),7. Transport and Communications (i + ii),Dev-transport,Dev-transport,8596.4,12371.3,13959
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),"8. Science, Technology and Environment",Dev-science,Dev-science,213.4,410.3,501.7
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),9. General Economic Services (i to iv),Dev-general,Dev-general,3930.7,6137,8903.7
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),II. NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F),,,Non-Dev.,Non-Dev.,167375,190749.3,201930.3
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),II. NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F),A. Organs of State,,Non-Dev.-Organs of state,Non-Dev.-Organs of state,5322.2,5454,5621.8
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),II. NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F),B. Fiscal Services (i + ii),,Non-Dev.-Fiscal,Non-Dev.-Fiscal,7879.2,11439.5,10521.7
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),II. NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F),C. Interest Payments and Servicing of Debt (1 + 2),,Non-Dev.-Debt Servicing,Non-Dev.-Debt Servicing,73690,78904.6,83155
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),II. NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F),D. Administrative Services (i to v),,Non-Dev.-Admin,Non-Dev.-Admin,28597.3,33096.1,34240.1
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),II. NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F),E. Pensions,,Non-Dev.-Pension,Non-Dev.-Pension,51506.5,60269.7,67231
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),II. NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F),F. Miscellaneous General Services,,Non-Dev.-Miscellaneous ,Non-Dev.-Miscellaneous ,379.7,1585.4,1160.8
RAJASTHAN,TOTAL REVENUE EXPENDITURE (I+II+III),III. Grants-in-Aid and Contributions,,,Grants.,Grants.,210.1,2952.8,2993.1
TAMIL NADU,Total Expenditure,,,,Tot. Exp.,Tot. Exp.,4730531,3883606.1,3968270.9
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,,,,Tot.Cap.Disbursements,Tot.Cap.Disbursements,4001368,3033442.9,2986132.4
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,,,Tot.Cap.Outlay,Tot.Cap.Outlay,124362.7,163883.3,208560.8
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,,Dev.Exp,Dev.Exp,116946.2,159945,193311.5
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),social Services,social Services,41231.7,51820.5,89005.4
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),economic Services,economic Services,75714.4,108124.5,104306.2
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,2. Non-Development (General Services),,Non-Dev.,Non-Dev.,7416.5,3938.4,15249.2
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),,,Internal Debt,Internal Debt,28865,32441.4,44948
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),1.Market Loans,,Market Loans,Market Loans,12774.6,13941.8,23254
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),2.Loans from LIC,,Loans-LIC,Loans-LIC,750.3,747.8,737.5
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),3.Loans from SBI and other Banks,,Loans-SBI,Loans-SBI,199.3,214.8,231.5
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),4. Loans from NABARD,,Loans-NABARD,Loans-NABARD,4662.7,5826.5,7355.8
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),5. Loans from National Co-operative Development Corporation,,Loans-NCDC,Loans-NCDC,99.1,87,251.3
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),6.WMA from RBI,,WMA-RBI,WMA-RBI,NA,NA,NA
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),7.Special Securities issued to NSSF,,Securities-NSSF,Securities-NSSF,7190.2,10237.1,12243.9
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),8. Others,,Oth-Debt,Oth-Debt,3188.7,1386.4,874.1
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,III. Repayment of Loans to the Centre (1 to 7),,,Loan from centre,Loan from centre,4106.9,6737.4,5507.4
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,III. Repayment of Loans to the Centre (1 to 7),1. State Plan Schemes,,state plan,state plan,3964.9,4747.4,5496.6
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,III. Repayment of Loans to the Centre (1 to 7),2. Central Plan Schemes,,central plan,central plan,12,209.6,NA
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,III. Repayment of Loans to the Centre (1 to 7),3. Centrally Sponsored Schemes,,centrally sponsered,centrally sponsered,76.5,864.3,NA
